Dimension;Transcription
Maintenance;you mean that user doesnít have to draw it anyway, but that the software would detect it and then say ok, you draw an intersection, i will add traffic lights on my own
Mediate;but then i can also the delete the selected part and not everything.
Mediate;do you know this, rodi, do you know that, currently certain parts are selected in purple. is this the selected part for the smartboard?
Mediate;ok
Mediate;perhaps, rodi, you can answer this question: i would like to select this part on the right hand side, the streets and so and move this to the left hand side. is this possible here?
Mediate;rodi, andreas just asked me, or just said to me that i should ask you how long we still have for this, cause i think officially it is more or less over in, i donít know five minutes
Mediate;thank you very much
Mediate;yeah, thank you
Mediate;yeah, thank you
Motivate;exactly
Motivate;i mean, i am not sure whether it is perhaps done differently in different countries, but i think at least what i am used to is that it would be on the lefthand side
Motivate;i think thatís the most interesting way, to see the individual cars
Motivate;it was written in the requirements, i think, i read it somewhere
Motivate;ok, to visualise it, how busy it is
Motivate;so for instance and the traffic light on the, for the, for this car, that specifies something like 20 seconds green and i donít know, other delays for orange and red and accordingly for the other ones
Motivate;that would be the most fun i think,
Motivate;would be basically that we donít say, after 30 or 50 and then you have to take in account, ok, then does this one go to green and then does this one go to green and then does this one go to green,
Motivate;yeah, thatís a good point
Offer Alternative;and so, or sequences or more than one traffic 
Offer Alternative;but
Offer Alternative;but does the user need to be able to define in our simplified version?
Offer Alternative;but thatís what i meant with my circles
Offer Alternative;i didnít take it into account that it says that enters the map on a given road, so but then itís probably better to do like this at the start of the road or at the end of the road,
Offer Alternative;i mean the easiest way is to just have as you said, timings
Offer Alternative;i was just thinking about the other possibility, whether we should design it like this: in an intersection
Offer Alternative;itís a simple solution but we could do it some way different like this but then we would probably need some kind of main, i donít know, main traffic light or reference point for the traffic lights so that we know, when will which one start and which one, so i mean
Offer Alternative;or do we need this for every intersection?
Offer Alternative;or down to up
Offer Alternative;or one
Offer Alternative;or other shorts what you defined with the circle, letís just say for the safe of complicity, itís like this, so then this one would be green in the beginning and by no car would be in this area, no car would be here, thatís, here we have these two nice cars
Offer Alternative;or should you be able to set like, this is car spawn, the car spawn, which spawns cars and this is like a sync where cars disappear.
Offer Alternative;perhaps we simplify draw intersections for lazy students
Offer Alternative;so either they should be able to use go like 20 seconds red, blablabla blablabla or depending on this senso
Offer Alternative;whether you should be able to position this car spawning symbol at the beginning or whether it should be just able to detect this is the beginning of the road
Offer Alternative;yeah, of course we could also do it like this
Offer Alternative;you have to switch to green or to orange or red
Opinion;but the question is where we put something to zoom in and out. perhaps in the same way it is done in the whiteboard softwa
